NMI,Date,Time,kWh,kVArh,kW,kVA,PF,Peak_kWh,Off_Peak_kWh,DateNumber
SAAAAAC089,24/07/2016,8:00:00 AM,16.43,5.56,32.87,34.7,0.94,,16.43,20160724
SAAAAAC089,24/07/2016,8:30:00 AM,16.76,5.82,33.52,35.48,0.94,,16.76,20160724
SAAAAAC089,24/07/2016,9:00:00 AM,15.23,4.06,30.46,31.52,0.96,,15.23,20160724
SAAAAAC089,24/07/2016,9:30:00 AM,22.88,8.03,45.76,48.49,0.94,,22.88,20160724
SAAAAAC089,24/07/2016,10:00:00 AM,24.02,9.36,48.04,51.57,0.93,,24.02,20160724
SAAAAAC089,24/07/2016,10:30:00 AM,34.67,10.36,69.34,72.37,0.95,,34.67,20160724
SAAAAAC089,24/07/2016,11:00:00 AM,30.04,11.06,60.09,64.03,0.93,,30.04,20160724
SAAAAAC089,24/07/2016,11:30:00 AM,29.94,10.07,59.88,63.18,0.94,,29.94,20160724
SAAAAAC089,24/07/2016,12:00:00 PM,30.56,10.26,61.13,64.48,0.94,,30.56,20160724
SAAAAAC089,24/07/2016,12:30:00 PM,31.03,9.91,62.06,65.15,0.95,,31.03,20160724
SAAAAAC089,24/07/2016,1:00:00 PM,31.47,10.45,62.94,66.32,0.94,,31.47,20160724
SAAAAAC089,24/07/2016,1:30:00 PM,31.12,10.6,62.24,65.75,0.94,,31.12,20160724
SAAAAAC089,24/07/2016,2:00:00 PM,31.19,11.25,62.38,66.31,0.94,,31.19,20160724
SAAAAAC089,24/07/2016,2:30:00 PM,31.66,11.01,63.32,67.04,0.94,,31.66,20160724
SAAAAAC089,24/07/2016,3:00:00 PM,32.49,10.72,64.99,68.44,0.94,,32.49,20160724
SAAAAAC089,24/07/2016,3:30:00 PM,31.28,11.11,62.57,66.4,0.94,,31.28,20160724
SAAAAAC089,24/07/2016,4:00:00 PM,33.74,10.01,67.48,70.39,0.95,,33.74,20160724
SAAAAAC089,24/07/2016,4:30:00 PM,31.81,9.52,63.63,66.41,0.95,,31.81,20160724
SAAAAAC089,24/07/2016,5:00:00 PM,31.67,8.73,63.34,65.7,0.96,,31.67,20160724
SAAAAAC089,24/07/2016,5:30:00 PM,37.24,9.31,74.49,76.78,0.97,,37.24,20160724
SAAAAAC089,24/07/2016,6:00:00 PM,39.14,9.38,78.28,80.5,0.97,,39.14,20160724
SAAAAAC089,24/07/2016,6:30:00 PM,39.49,9.21,78.99,81.11,0.97,,39.49,20160724
SAAAAAC089,24/07/2016,7:00:00 PM,37.84,7.98,75.68,77.34,0.97,,37.84,20160724
SAAAAAC089,24/07/2016,7:30:00 PM,34.67,8.98,69.34,71.63,0.96,,34.67,20160724
SAAAAAC089,24/07/2016,8:00:00 PM,38.19,9.76,76.38,78.83,0.96,,38.19,20160724
SAAAAAC089,24/07/2016,8:30:00 PM,37.78,9.21,75.56,77.78,0.97,,37.78,20160724
SAAAAAC089,24/07/2016,9:00:00 PM,35.08,10.56,70.16,73.26,0.95,,35.08,20160724
SAAAAAC089,24/07/2016,9:30:00 PM,34.49,10.23,68.99,71.96,0.95,,34.49,20160724
SAAAAAC089,24/07/2016,10:00:00 PM,29.52,9,59.05,61.74,0.95,,29.52,20160724
SAAAAAC089,24/07/2016,10:30:00 PM,23.31,7.48,46.63,48.97,0.95,,23.31,20160724
SAAAAAC089,24/07/2016,11:00:00 PM,16.48,7.35,32.96,36.09,0.91,,16.48,20160724
SAAAAAC089,24/07/2016,11:30:00 PM,12.97,4.11,25.95,27.22,0.95,,12.97,20160724
SAAAAAC089,25/07/2016,12:00:00 AM,14.95,6.62,29.9,32.7,0.91,,14.95,20160725
SAAAAAC089,25/07/2016,12:30:00 AM,16.1,7.53,32.2,35.56,0.9,,16.1,20160725
SAAAAAC089,25/07/2016,1:00:00 AM,16.22,7.91,32.44,36.1,0.89,,16.22,20160725
SAAAAAC089,25/07/2016,1:30:00 AM,14.6,6.39,29.2,31.87,0.91,,14.6,20160725
SAAAAAC089,25/07/2016,2:00:00 AM,14.07,5.81,28.14,30.45,0.92,,14.07,20160725
SAAAAAC089,25/07/2016,2:30:00 AM,15.75,7.24,31.5,34.67,0.9,,15.75,20160725
SAAAAAC089,25/07/2016,3:00:00 AM,14.69,6.29,29.39,31.97,0.91,,14.69,20160725
SAAAAAC089,25/07/2016,3:30:00 AM,13,4.65,26.01,27.63,0.94,,13,20160725
SAAAAAC089,25/07/2016,4:00:00 AM,14.6,5.91,29.21,31.52,0.92,,14.6,20160725
SAAAAAC089,25/07/2016,4:30:00 AM,16.52,7.14,33.04,35.99,0.91,,16.52,20160725
SAAAAAC089,25/07/2016,5:00:00 AM,15.83,6.99,31.67,34.63,0.91,,15.83,20160725
SAAAAAC089,25/07/2016,5:30:00 AM,15.79,7.43,31.58,34.9,0.9,,15.79,20160725
SAAAAAC089,25/07/2016,6:00:00 AM,15.56,4.65,31.13,32.49,0.95,,15.56,20160725
SAAAAAC089,25/07/2016,6:30:00 AM,14.16,2.17,28.33,28.66,0.98,,14.16,20160725
SAAAAAC089,25/07/2016,7:00:00 AM,15.05,3.28,30.11,30.81,0.97,,15.05,20160725
SAAAAAC089,25/07/2016,7:30:00 AM,18.1,5.98,36.2,38.13,0.94,18.1,,20160725
SAAAAAC089,25/07/2016,8:00:00 AM,16.97,5.68,33.95,35.8,0.94,16.97,,20160725
SAAAAAC089,25/07/2016,8:30:00 AM,17.4,6.39,34.8,37.07,0.93,17.4,,20160725
SAAAAAC089,25/07/2016,9:00:00 AM,14.91,4.36,29.82,31.07,0.95,14.91,,20160725
SAAAAAC089,25/07/2016,9:30:00 AM,21.38,6.35,42.76,44.61,0.95,21.38,,20160725
SAAAAAC089,25/07/2016,10:00:00 AM,28.1,11.47,56.2,60.71,0.92,28.1,,20160725
SAAAAAC089,25/07/2016,10:30:00 AM,34.52,11.65,69.05,72.88,0.94,34.52,,20160725
SAAAAAC089,25/07/2016,11:00:00 AM,34.43,11.16,68.86,72.39,0.95,34.43,,20160725
SAAAAAC089,25/07/2016,11:30:00 AM,34.62,9.88,69.24,72.01,0.96,34.62,,20160725
SAAAAAC089,25/07/2016,12:00:00 PM,32.93,9.6,65.87,68.61,0.96,32.93,,20160725
SAAAAAC089,25/07/2016,12:30:00 PM,33.76,10,67.53,70.43,0.95,33.76,,20160725
SAAAAAC089,25/07/2016,1:00:00 PM,34.85,10.49,69.71,72.8,0.95,34.85,,20160725
SAAAAAC089,25/07/2016,1:30:00 PM,36.71,10.23,73.43,76.23,0.96,36.71,,20160725
SAAAAAC089,25/07/2016,2:00:00 PM,34.36,10.38,68.73,71.8,0.95,34.36,,20160725
SAAAAAC089,25/07/2016,2:30:00 PM,37.8,11.07,75.61,78.79,0.95,37.8,,20160725
SAAAAAC089,25/07/2016,3:00:00 PM,34.12,10.16,68.25,71.21,0.95,34.12,,20160725
SAAAAAC089,25/07/2016,3:30:00 PM,33.98,10.2,67.96,70.96,0.95,33.98,,20160725
SAAAAAC089,25/07/2016,4:00:00 PM,33.63,9.06,67.26,69.66,0.96,33.63,,20160725
SAAAAAC089,25/07/2016,4:30:00 PM,34.36,9.48,68.72,71.29,0.96,34.36,,20160725
SAAAAAC089,25/07/2016,5:00:00 PM,32.61,8.89,65.23,67.61,0.96,32.61,,20160725
SAAAAAC089,25/07/2016,5:30:00 PM,40.07,9.12,80.15,82.2,0.97,40.07,,20160725
SAAAAAC089,25/07/2016,6:00:00 PM,36.97,8.37,73.95,75.82,0.97,36.97,,20160725
SAAAAAC089,25/07/2016,6:30:00 PM,40.48,10.35,80.97,83.58,0.96,40.48,,20160725
SAAAAAC089,25/07/2016,7:00:00 PM,36.35,9.45,72.71,75.13,0.96,36.35,,20160725
SAAAAAC089,25/07/2016,7:30:00 PM,34.01,10.22,68.03,71.03,0.95,34.01,,20160725
SAAAAAC089,25/07/2016,8:00:00 PM,37.83,9.88,75.66,78.2,0.96,37.83,,20160725
SAAAAAC089,25/07/2016,8:30:00 PM,34.36,9.92,68.73,71.54,0.96,34.36,,20160725
SAAAAAC089,25/07/2016,9:00:00 PM,36.65,11.25,73.31,76.69,0.95,36.65,,20160725
SAAAAAC089,25/07/2016,9:30:00 PM,33.13,12.6,66.27,70.9,0.93,,33.13,20160725
SAAAAAC089,25/07/2016,10:00:00 PM,31.15,12.76,62.3,67.33,0.92,,31.15,20160725
SAAAAAC089,25/07/2016,10:30:00 PM,31.11,12.56,62.23,67.12,0.92,,31.11,20160725
SAAAAAC089,25/07/2016,11:00:00 PM,26.48,13.52,52.97,59.47,0.89,,26.48,20160725
SAAAAAC089,25/07/2016,11:30:00 PM,21.5,10.36,43,47.73,0.9,,21.5,20160725
SAAAAAC089,26/07/2016,12:00:00 AM,15.23,6.73,30.47,33.32,0.91,,15.23,20160726
SAAAAAC089,26/07/2016,12:30:00 AM,13.61,5.81,27.23,29.61,0.91,,13.61,20160726
SAAAAAC089,26/07/2016,1:00:00 AM,14.46,7.2,28.92,32.31,0.89,,14.46,20160726
SAAAAAC089,26/07/2016,1:30:00 AM,14.3,6.64,28.6,31.54,0.9,,14.3,20160726
SAAAAAC089,26/07/2016,2:00:00 AM,14.51,7.18,29.03,32.39,0.89,,14.51,20160726
SAAAAAC089,26/07/2016,2:30:00 AM,13.68,6.36,27.36,30.17,0.9,,13.68,20160726
SAAAAAC089,26/07/2016,3:00:00 AM,13.15,5.59,26.3,28.58,0.92,,13.15,20160726
SAAAAAC089,26/07/2016,3:30:00 AM,13,5.55,26.01,28.28,0.91,,13,20160726
SAAAAAC089,26/07/2016,4:00:00 AM,14.68,6.84,29.37,32.4,0.9,,14.68,20160726
SAAAAAC089,26/07/2016,4:30:00 AM,14.5,6.16,29,31.51,0.92,,14.5,20160726
SAAAAAC089,26/07/2016,5:00:00 AM,13.86,6.04,27.72,30.25,0.91,,13.86,20160726
SAAAAAC089,26/07/2016,5:30:00 AM,13.91,6.42,27.82,30.64,0.9,,13.91,20160726
SAAAAAC089,26/07/2016,6:00:00 AM,12.76,4.58,25.53,27.13,0.94,,12.76,20160726
SAAAAAC089,26/07/2016,6:30:00 AM,16.72,2.74,33.45,33.9,0.98,,16.72,20160726
SAAAAAC089,26/07/2016,7:00:00 AM,17.32,3.75,34.64,35.44,0.97,,17.32,20160726
SAAAAAC089,26/07/2016,7:30:00 AM,15.68,4.28,31.37,32.52,0.96,15.68,,20160726
SAAAAAC089,26/07/2016,8:00:00 AM,15.48,4.85,30.97,32.46,0.95,15.48,,20160726
SAAAAAC089,26/07/2016,8:30:00 AM,19.12,6.04,38.24,40.1,0.95,19.12,,20160726
SAAAAAC089,26/07/2016,9:00:00 AM,18.75,8.41,37.5,41.1,0.91,18.75,,20160726
SAAAAAC089,26/07/2016,9:30:00 AM,27.84,11.04,55.68,59.9,0.92,27.84,,20160726
SAAAAAC089,26/07/2016,10:00:00 AM,27.32,11.74,54.65,59.48,0.91,27.32,,20160726
SAAAAAC089,26/07/2016,10:30:00 AM,40.14,16.51,80.28,86.81,0.92,40.14,,20160726
SAAAAAC089,26/07/2016,11:00:00 AM,35.78,14.19,71.56,76.99,0.92,35.78,,20160726
SAAAAAC089,26/07/2016,11:30:00 AM,34.67,12.52,69.34,73.73,0.94,34.67,,20160726
SAAAAAC089,26/07/2016,12:00:00 PM,36.39,12.46,72.78,76.93,0.94,36.39,,20160726
SAAAAAC089,26/07/2016,12:30:00 PM,38.06,13.26,76.12,80.61,0.94,38.06,,20160726
SAAAAAC089,26/07/2016,1:00:00 PM,35.77,13.71,71.55,76.63,0.93,35.77,,20160726
SAAAAAC089,26/07/2016,1:30:00 PM,41.95,14.79,83.9,88.96,0.94,41.95,,20160726
SAAAAAC089,26/07/2016,2:00:00 PM,41.27,14.48,82.55,87.49,0.94,41.27,,20160726
SAAAAAC089,26/07/2016,2:30:00 PM,42.24,14.5,84.49,89.33,0.94,42.24,,20160726
SAAAAAC089,26/07/2016,3:00:00 PM,40.71,15.51,81.42,87.13,0.93,40.71,,20160726
SAAAAAC089,26/07/2016,3:30:00 PM,39.49,15.84,78.99,85.1,0.92,39.49,,20160726
SAAAAAC089,26/07/2016,4:00:00 PM,36.92,13.54,73.85,78.66,0.93,36.92,,20160726
SAAAAAC089,26/07/2016,4:30:00 PM,34.72,12.27,69.45,73.66,0.94,34.72,,20160726
SAAAAAC089,26/07/2016,5:00:00 PM,37.73,14,75.47,80.5,0.93,37.73,,20160726
SAAAAAC089,26/07/2016,5:30:00 PM,38.73,13.31,77.47,81.91,0.94,38.73,,20160726
SAAAAAC089,26/07/2016,6:00:00 PM,40.15,15.67,80.3,86.2,0.93,40.15,,20160726
SAAAAAC089,26/07/2016,6:30:00 PM,46.67,17.21,93.34,99.49,0.93,46.67,,20160726
SAAAAAC089,26/07/2016,7:00:00 PM,45.32,15.35,90.65,95.71,0.94,45.32,,20160726
SAAAAAC089,26/07/2016,7:30:00 PM,44.64,14.88,89.29,94.12,0.94,44.64,,20160726
SAAAAAC089,26/07/2016,8:00:00 PM,50.56,15.08,101.13,105.54,0.95,50.56,,20160726
SAAAAAC089,26/07/2016,8:30:00 PM,46.22,14.03,92.44,96.61,0.95,46.22,,20160726
SAAAAAC089,26/07/2016,9:00:00 PM,48.32,14.29,96.65,100.79,0.95,48.32,,20160726
SAAAAAC089,26/07/2016,9:30:00 PM,46.29,14.24,92.59,96.87,0.95,,46.29,20160726
SAAAAAC089,26/07/2016,10:00:00 PM,42.23,12.98,84.46,88.36,0.95,,42.23,20160726
SAAAAAC089,26/07/2016,10:30:00 PM,37.82,12.2,75.64,79.49,0.95,,37.82,20160726
SAAAAAC089,26/07/2016,11:00:00 PM,34.71,13.35,69.42,74.38,0.93,,34.71,20160726
SAAAAAC089,26/07/2016,11:30:00 PM,31.74,11.38,63.48,67.44,0.94,,31.74,20160726
SAAAAAC089,27/07/2016,12:00:00 AM,25.42,10.56,50.84,55.06,0.92,,25.42,20160727
SAAAAAC089,27/07/2016,12:30:00 AM,19.82,9.4,39.64,43.88,0.9,,19.82,20160727
SAAAAAC089,27/07/2016,1:00:00 AM,17.01,7.65,34.03,37.31,0.91,,17.01,20160727
SAAAAAC089,27/07/2016,1:30:00 AM,16.26,6.89,32.52,35.32,0.92,,16.26,20160727
SAAAAAC089,27/07/2016,2:00:00 AM,16.28,7.14,32.57,35.56,0.91,,16.28,20160727
SAAAAAC089,27/07/2016,2:30:00 AM,15.96,6.25,31.92,34.28,0.93,,15.96,20160727
SAAAAAC089,27/07/2016,3:00:00 AM,16.24,7.06,32.49,35.43,0.91,,16.24,20160727
SAAAAAC089,27/07/2016,3:30:00 AM,14.68,5.26,29.37,31.2,0.94,,14.68,20160727
SAAAAAC089,27/07/2016,4:00:00 AM,16.53,6.59,33.07,35.6,0.92,,16.53,20160727
SAAAAAC089,27/07/2016,4:30:00 AM,16.7,6.89,33.4,36.14,0.92,,16.7,20160727
SAAAAAC089,27/07/2016,5:00:00 AM,16.84,7.45,33.69,36.84,0.91,,16.84,20160727
SAAAAAC089,27/07/2016,5:30:00 AM,15.93,6.41,31.87,34.35,0.92,,15.93,20160727
SAAAAAC089,27/07/2016,6:00:00 AM,14.7,4.36,29.4,30.67,0.95,,14.7,20160727
SAAAAAC089,27/07/2016,6:30:00 AM,18.8,3.67,37.6,38.31,0.98,,18.8,20160727
SAAAAAC089,27/07/2016,7:00:00 AM,19.17,3.48,38.35,38.98,0.98,,19.17,20160727
SAAAAAC089,27/07/2016,7:30:00 AM,18.97,5.79,37.95,39.68,0.95,18.97,,20160727
SAAAAAC089,27/07/2016,8:00:00 AM,17.63,4.32,35.26,36.3,0.97,17.63,,20160727
SAAAAAC089,27/07/2016,8:30:00 AM,17.72,5.25,35.45,36.98,0.95,17.72,,20160727
SAAAAAC089,27/07/2016,9:00:00 AM,19.67,5.82,39.35,41.04,0.95,19.67,,20160727
SAAAAAC089,27/07/2016,9:30:00 AM,22.53,6.31,45.07,46.8,0.96,22.53,,20160727
SAAAAAC089,27/07/2016,10:00:00 AM,23.24,5.76,46.48,47.89,0.97,23.24,,20160727
SAAAAAC089,27/07/2016,10:30:00 AM,28.15,5.69,56.3,57.44,0.98,28.15,,20160727
SAAAAAC089,27/07/2016,11:00:00 AM,27.77,8.39,55.55,58.03,0.95,27.77,,20160727
SAAAAAC089,27/07/2016,11:30:00 AM,29.98,11.6,59.96,64.3,0.93,29.98,,20160727
SAAAAAC089,27/07/2016,12:00:00 PM,32.66,11.01,65.32,68.94,0.94,32.66,,20160727
SAAAAAC089,27/07/2016,12:30:00 PM,32.83,9.56,65.66,68.39,0.96,32.83,,20160727
SAAAAAC089,27/07/2016,1:00:00 PM,31.2,11.98,62.4,66.84,0.93,31.2,,20160727
SAAAAAC089,27/07/2016,1:30:00 PM,34.43,12.47,68.86,73.24,0.94,34.43,,20160727
SAAAAAC089,27/07/2016,2:00:00 PM,35.17,11.32,70.35,73.9,0.95,35.17,,20160727
SAAAAAC089,27/07/2016,2:30:00 PM,33.03,5.24,66.06,66.88,0.98,33.03,,20160727
SAAAAAC089,27/07/2016,3:00:00 PM,31.15,10.99,62.31,66.08,0.94,31.15,,20160727
SAAAAAC089,27/07/2016,3:30:00 PM,31.99,11.32,63.98,67.86,0.94,31.99,,20160727
SAAAAAC089,27/07/2016,4:00:00 PM,34.61,11.4,69.23,72.88,0.94,34.61,,20160727
SAAAAAC089,27/07/2016,4:30:00 PM,33,11.05,66.01,69.62,0.94,33,,20160727
SAAAAAC089,27/07/2016,5:00:00 PM,30.21,9.2,60.43,63.17,0.95,30.21,,20160727
SAAAAAC089,27/07/2016,5:30:00 PM,34.56,12.91,69.12,73.79,0.93,34.56,,20160727
SAAAAAC089,27/07/2016,6:00:00 PM,36.72,12.96,73.45,77.9,0.94,36.72,,20160727
SAAAAAC089,27/07/2016,6:30:00 PM,41.81,12.84,83.63,87.49,0.95,41.81,,20160727
SAAAAAC089,27/07/2016,7:00:00 PM,41.32,10.88,82.65,85.47,0.96,41.32,,20160727
SAAAAAC089,27/07/2016,7:30:00 PM,41.77,10.68,83.55,86.23,0.96,41.77,,20160727
SAAAAAC089,27/07/2016,8:00:00 PM,42.87,13.32,85.74,89.78,0.95,42.87,,20160727
SAAAAAC089,27/07/2016,8:30:00 PM,40.59,12.43,81.19,84.91,0.95,40.59,,20160727
SAAAAAC089,27/07/2016,9:00:00 PM,39.94,13.45,79.88,84.29,0.94,39.94,,20160727
SAAAAAC089,27/07/2016,9:30:00 PM,40.01,13.44,80.03,84.43,0.94,,40.01,20160727
SAAAAAC089,27/07/2016,10:00:00 PM,35.08,11.73,70.16,73.98,0.94,,35.08,20160727
SAAAAAC089,27/07/2016,10:30:00 PM,31.58,11.68,63.16,67.34,0.93,,31.58,20160727
SAAAAAC089,27/07/2016,11:00:00 PM,26.9,11.87,53.8,58.81,0.91,,26.9,20160727
SAAAAAC089,27/07/2016,11:30:00 PM,21.25,9.84,42.51,46.84,0.9,,21.25,20160727
SAAAAAC089,28/07/2016,12:00:00 AM,21.59,10.63,43.18,48.13,0.89,,21.59,20160728
SAAAAAC089,28/07/2016,12:30:00 AM,18.4,8.9,36.8,40.88,0.9,,18.4,20160728
SAAAAAC089,28/07/2016,1:00:00 AM,14.4,7.05,28.81,32.08,0.89,,14.4,20160728
SAAAAAC089,28/07/2016,1:30:00 AM,15.61,7.96,31.23,35.06,0.89,,15.61,20160728
SAAAAAC089,28/07/2016,2:00:00 AM,14.32,6.89,28.65,31.8,0.9,,14.32,20160728
SAAAAAC089,28/07/2016,2:30:00 AM,12.35,4.59,24.7,26.35,0.93,,12.35,20160728
SAAAAAC089,28/07/2016,3:00:00 AM,13.79,5.74,27.58,29.87,0.92,,13.79,20160728
SAAAAAC089,28/07/2016,3:30:00 AM,14.64,7.03,29.29,32.49,0.9,,14.64,20160728
SAAAAAC089,28/07/2016,4:00:00 AM,15.38,7.35,30.76,34.1,0.9,,15.38,20160728
SAAAAAC089,28/07/2016,4:30:00 AM,14.96,6.99,29.92,33.02,0.9,,14.96,20160728
SAAAAAC089,28/07/2016,5:00:00 AM,11.55,5.07,23.1,25.23,0.91,,11.55,20160728
SAAAAAC089,28/07/2016,5:30:00 AM,14.19,6.55,28.38,31.26,0.9,,14.19,20160728
SAAAAAC089,28/07/2016,6:00:00 AM,16.09,5.33,32.19,33.91,0.94,,16.09,20160728
SAAAAAC089,28/07/2016,6:30:00 AM,15.13,2.87,30.27,30.81,0.98,,15.13,20160728
SAAAAAC089,28/07/2016,7:00:00 AM,16.16,3.47,32.32,33.05,0.97,,16.16,20160728
SAAAAAC089,28/07/2016,7:30:00 AM,16.91,5.59,33.82,35.62,0.94,16.91,,20160728
SAAAAAC089,28/07/2016,8:00:00 AM,17.03,6.15,34.06,36.21,0.94,17.03,,20160728
SAAAAAC089,28/07/2016,8:30:00 AM,14.96,4.29,29.92,31.12,0.96,14.96,,20160728
SAAAAAC089,28/07/2016,9:00:00 AM,15.6,4.23,31.21,32.34,0.96,15.6,,20160728
SAAAAAC089,28/07/2016,9:30:00 AM,20.84,6.02,41.69,43.4,0.96,20.84,,20160728
SAAAAAC089,28/07/2016,10:00:00 AM,20.25,6.08,40.51,42.29,0.95,20.25,,20160728
SAAAAAC089,28/07/2016,10:30:00 AM,27.84,6.81,55.68,57.32,0.97,27.84,,20160728
SAAAAAC089,28/07/2016,11:00:00 AM,23.62,6.41,47.24,48.95,0.96,23.62,,20160728
SAAAAAC089,28/07/2016,11:30:00 AM,24.88,7.28,49.76,51.85,0.95,24.88,,20160728
SAAAAAC089,28/07/2016,12:00:00 PM,27.77,6.86,55.55,57.22,0.97,27.77,,20160728
SAAAAAC089,28/07/2016,12:30:00 PM,31.83,6.64,63.66,65.03,0.97,31.83,,20160728
SAAAAAC089,28/07/2016,1:00:00 PM,30.87,11.43,61.74,65.84,0.93,30.87,,20160728
SAAAAAC089,28/07/2016,1:30:00 PM,31.67,10.78,63.34,66.91,0.94,31.67,,20160728
SAAAAAC089,28/07/2016,2:00:00 PM,33.3,11.73,66.6,70.62,0.94,33.3,,20160728
SAAAAAC089,28/07/2016,2:30:00 PM,32.99,12.17,65.98,70.33,0.93,32.99,,20160728
SAAAAAC089,28/07/2016,3:00:00 PM,33.21,12.85,66.43,71.23,0.93,33.21,,20160728
SAAAAAC089,28/07/2016,3:30:00 PM,32.51,13.03,65.03,70.07,0.92,32.51,,20160728
SAAAAAC089,28/07/2016,4:00:00 PM,31.92,11.72,63.85,68.02,0.93,31.92,,20160728
SAAAAAC089,28/07/2016,4:30:00 PM,32.55,11.35,65.11,68.96,0.94,32.55,,20160728
SAAAAAC089,28/07/2016,5:00:00 PM,36.03,14.96,72.06,78.03,0.92,36.03,,20160728
SAAAAAC089,28/07/2016,5:30:00 PM,38.51,14.57,77.03,82.36,0.93,38.51,,20160728
SAAAAAC089,28/07/2016,6:00:00 PM,41.11,13.58,82.22,86.59,0.94,41.11,,20160728
SAAAAAC089,28/07/2016,6:30:00 PM,46.4,14.96,92.81,97.52,0.95,46.4,,20160728
SAAAAAC089,28/07/2016,7:00:00 PM,43.67,12.29,87.34,90.73,0.96,43.67,,20160728
SAAAAAC089,28/07/2016,7:30:00 PM,45.43,13.95,90.86,95.05,0.95,45.43,,20160728
SAAAAAC089,28/07/2016,8:00:00 PM,42.99,14.42,85.99,90.7,0.94,42.99,,20160728
SAAAAAC089,28/07/2016,8:30:00 PM,41.91,12.19,83.82,87.29,0.96,41.91,,20160728
SAAAAAC089,28/07/2016,9:00:00 PM,43.52,13.69,87.05,91.26,0.95,43.52,,20160728
SAAAAAC089,28/07/2016,9:30:00 PM,41.22,14.9,82.44,87.66,0.94,,41.22,20160728
SAAAAAC089,28/07/2016,10:00:00 PM,35.4,12.03,70.8,74.77,0.94,,35.4,20160728
SAAAAAC089,28/07/2016,10:30:00 PM,32.95,10.85,65.9,69.38,0.94,,32.95,20160728
SAAAAAC089,28/07/2016,11:00:00 PM,30.64,11.09,61.28,65.17,0.94,,30.64,20160728
SAAAAAC089,28/07/2016,11:30:00 PM,28.45,9.68,56.91,60.11,0.94,,28.45,20160728
SAAAAAC089,29/07/2016,12:00:00 AM,27.14,12.21,54.28,59.53,0.91,,27.14,20160729
SAAAAAC089,29/07/2016,12:30:00 AM,20.98,10.02,41.96,46.51,0.9,,20.98,20160729
SAAAAAC089,29/07/2016,1:00:00 AM,17.6,8.15,35.21,38.8,0.9,,17.6,20160729
SAAAAAC089,29/07/2016,1:30:00 AM,18,9.09,36,40.33,0.89,,18,20160729
SAAAAAC089,29/07/2016,2:00:00 AM,17.15,8.38,34.3,38.18,0.89,,17.15,20160729
SAAAAAC089,29/07/2016,2:30:00 AM,16.82,8.21,33.64,37.44,0.89,,16.82,20160729
SAAAAAC089,29/07/2016,3:00:00 AM,15.75,6.54,31.5,34.11,0.92,,15.75,20160729
SAAAAAC089,29/07/2016,3:30:00 AM,17.7,8.48,35.4,39.26,0.9,,17.7,20160729
SAAAAAC089,29/07/2016,4:00:00 AM,20.7,11.42,41.4,47.29,0.87,,20.7,20160729
SAAAAAC089,29/07/2016,4:30:00 AM,20.89,11.78,41.79,47.97,0.87,,20.89,20160729
SAAAAAC089,29/07/2016,5:00:00 AM,18.64,9.81,37.29,42.14,0.88,,18.64,20160729
SAAAAAC089,29/07/2016,5:30:00 AM,17.52,8.57,35.05,39.02,0.89,,17.52,20160729
SAAAAAC089,29/07/2016,6:00:00 AM,18.4,5.84,36.81,38.62,0.95,,18.4,20160729
SAAAAAC089,29/07/2016,6:30:00 AM,16.18,3.44,32.36,33.09,0.97,,16.18,20160729
SAAAAAC089,29/07/2016,7:00:00 AM,16.24,3.43,32.49,33.21,0.97,,16.24,20160729
SAAAAAC089,29/07/2016,7:30:00 AM,17.02,5.4,34.04,35.71,0.95,17.02,,20160729
SAAAAAC089,29/07/2016,8:00:00 AM,15.85,5.12,31.71,33.32,0.95,15.85,,20160729
SAAAAAC089,29/07/2016,8:30:00 AM,15.92,4.73,31.85,33.23,0.95,15.92,,20160729
SAAAAAC089,29/07/2016,9:00:00 AM,16.31,4.36,32.62,33.76,0.96,16.31,,20160729
SAAAAAC089,29/07/2016,9:30:00 AM,20.18,5.58,40.36,41.88,0.96,20.18,,20160729
SAAAAAC089,29/07/2016,10:00:00 AM,22.4,5.92,44.8,46.34,0.96,22.4,,20160729
SAAAAAC089,29/07/2016,10:30:00 AM,27.12,7.18,54.24,56.11,0.96,27.12,,20160729
SAAAAAC089,29/07/2016,11:00:00 AM,27.28,7.65,54.56,56.66,0.96,27.28,,20160729
SAAAAAC089,29/07/2016,11:30:00 AM,31.13,7.28,62.27,63.95,0.97,31.13,,20160729
SAAAAAC089,29/07/2016,12:00:00 PM,28.69,9.12,57.39,60.22,0.95,28.69,,20160729
SAAAAAC089,29/07/2016,12:30:00 PM,30.73,11.7,61.47,65.77,0.93,30.73,,20160729
SAAAAAC089,29/07/2016,1:00:00 PM,28.53,11.67,57.07,61.66,0.92,28.53,,20160729
SAAAAAC089,29/07/2016,1:30:00 PM,31.96,12.43,63.93,68.59,0.93,31.96,,20160729
SAAAAAC089,29/07/2016,2:00:00 PM,31.78,12.16,63.56,68.06,0.93,31.78,,20160729
SAAAAAC089,29/07/2016,2:30:00 PM,33.94,13,67.88,72.69,0.93,33.94,,20160729
SAAAAAC089,29/07/2016,3:00:00 PM,31.88,12.58,63.76,68.54,0.93,31.88,,20160729
SAAAAAC089,29/07/2016,3:30:00 PM,31.12,13.15,62.24,67.56,0.92,31.12,,20160729
SAAAAAC089,29/07/2016,4:00:00 PM,34.18,13.12,68.36,73.23,0.93,34.18,,20160729
SAAAAAC089,29/07/2016,4:30:00 PM,32.25,11.9,64.51,68.76,0.93,32.25,,20160729
