NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
61029293722,A8395168,Generation,20/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.06,0.184,0.218,0.128,0.443,0.337,0.081,0.075,0.003,0.354,0.183,0.321,0.039,0.157,0.092,0.24,0.399,0.036,0.008,0.001,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,21/11/2015,No,0.234,0.203,0.218,0.152,0.212,0.15,0.159,0.166,0.15,0.217,0.157,0.23,0.137,0.139,0.136,0.143,0.234,0.042,0.585,0.054,0.005,0,0.148,0.217,0.344,0.093,0,0.301,0,0,0,0,0,0,0.013,0.002,0.063,0.016,0.291,0.382,0.453,0.417,0.416,0.367,0.334,0.194,0.227,0.195
61029293722,A8395168,Generation,21/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.002,0,0.012,0.101,0.009,0.09,0.347,0.862,0.161,0.067,0.085,0.658,1.186,0.694,1.287,1.007,1.219,1.109,0.932,0.527,0.404,0.29,0.083,0.056,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,22/11/2015,No,0.181,0.164,0.199,0.11,0.191,0.107,0.219,0.136,0.191,0.114,0.184,0.126,0.221,0.088,0.135,0.084,0.121,0,0.01,0.001,0.117,0.25,0.561,0.048,0,0,0.109,0.056,0,0,0,0.031,0,0.198,0,0,0.409,1.099,0.457,0.633,0.411,0.971,0.279,0.423,0.289,0.183,0.254,0.127
61029293722,A8395168,Generation,22/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.103,0.163,0.421,0.209,0.299,0.17,1.16,1.358,1.137,0.485,1.063,0.825,1.256,1.055,0.769,0.769,0.372,0.465,0.404,0.128,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,23/11/2015,No,0.247,0.149,0.319,0.125,0.197,0.138,0.231,0.134,0.175,0.145,0.166,0.193,0.161,0.118,0.124,0.187,0,0.025,0.002,0,0,0,0,0.016,0.115,0,0,0,0,0.102,0,0,0,0,0,0.003,0.051,0.152,0.478,0.423,0.463,0.806,0.58,1.402,0.339,0.335,0.341,0.292
61029293722,A8395168,Generation,23/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.195,0.086,0.64,0.596,0.651,0.988,1.114,0.951,0.555,1.031,1.288,0.883,1.356,1.133,1.243,1.202,0.859,0.838,0.601,0.31,0.045,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,24/11/2015,No,0.277,0.302,0.155,0.245,0.193,0.258,0.191,0.305,0.235,0.253,0.207,0.246,0.148,0.226,0.129,0.072,0.006,0.005,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.279,0.669,0.717,0.506,0.791,0.618,1.037,0.489,0.456,0.536,0.33,0.411,0.273
61029293722,A8395168,Generation,24/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.205,0.184,0.424,0.649,0.801,1.153,1.224,1.429,1.537,1.503,1.524,1.507,1.494,1.389,1.206,1.125,0.652,0.515,0.484,0.204,0.036,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,25/11/2015,No,0.317,0.206,0.296,0.197,0.434,0.204,0.236,0.26,0.235,0.218,0.216,0.225,0.226,0.257,0.298,0.243,0.051,0.049,0,0.083,0,0.012,0,0,0,0,0.01,0.007,0,0.035,0.162,0.027,0.947,0.176,0.442,0.527,0.44,0.448,0.428,0.574,0.447,0.455,0.575,0.997,0.588,0.325,0.933,0.425
61029293722,A8395168,Generation,25/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.157,0.046,0.041,0.161,0.036,0.367,0.293,0.418,0.573,0.361,0.341,0.306,0.221,0.368,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,26/11/2015,No,0.384,0.126,0.207,0.181,0.198,0.23,0.216,0.216,0.161,0.224,0.12,0.202,0.125,0.325,0.267,0.296,0.002,0.028,0.002,0,0,0.002,0,0,0,0.033,0.083,0.035,0,0,0,0,0.047,0.047,0.012,1.097,0.039,0.205,0.2,0.37,0.426,0.501,0.366,0.532,0.157,0.223,0.125,0.2
61029293722,A8395168,Generation,26/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.563,0.668,1.059,0.847,0.974,0.97,1.658,0.628,0.839,0.693,0.555,1.079,1.194,0.931,1,0.612,0.503,0.153,0.006,0.242,0.04,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,27/11/2015,No,0.147,0.22,0.141,0.274,0.195,0.275,0.181,0.238,0.109,0.184,0.119,0.192,0.126,0.127,0.009,0.024,0,0,0,0.054,0.001,0.541,0.038,0,0.171,0.182,0.14,1.178,0.654,0.175,0.116,0.022,0.181,0.143,0.011,0.001,0.008,0.057,0.328,0.234,0.519,0.471,0.412,0.348,0.272,0.167,0.224,0.123
61029293722,A8395168,Generation,27/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.146,0.236,0.617,0.437,0.929,0.655,0.545,0.196,0.132,0.323,0.385,0.156,0.163,0,0.013,0.469,0.151,0.277,0.196,0.055,0.177,0.226,0.109,0.028,0.001,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,28/11/2015,No,0.251,0.113,0.198,0.111,0.197,0.16,0.204,0.121,0.182,0.123,0.187,0.171,0.196,0.176,0.165,0.039,0.079,0.011,0,0,0,0,0.01,0,0,0,0,0,0,0.011,0.022,0.059,0,0.158,0.246,0.219,0.022,0.762,0.814,0.574,1.109,0.559,0.555,0.924,1.262,0.651,0.533,0.47
61029293722,A8395168,Generation,28/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.043,0.153,0.18,0.232,0.368,0.36,0.376,0.899,1.086,1.335,0.827,1.319,1.384,1.064,0.594,0.491,0.776,0.401,0.344,0.238,0.032,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,29/11/2015,No,0.354,0.137,0.273,0.198,0.382,0.128,0.187,0.132,0.222,0.146,0.17,0.143,0.112,0.044,0.068,0,0.007,0,0.009,0.069,0.177,0,0,0,0,0.167,0,0.001,0,0.057,0,0,0,0,0,0,0.018,0.243,0.274,0.447,0.3,0.336,0.642,1.002,0.544,0.396,0.333,0.251
61029293722,A8395168,Generation,29/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.056,0.039,0.089,0.272,0.36,0.568,0.384,0.429,1.248,0.885,1.135,0.51,0.361,1.03,0.735,1.002,0.521,0.914,0.884,0.672,0.161,0.098,0.058,0.099,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,30/11/2015,No,0.359,0.241,0.157,0.175,0.163,0.21,0.134,0.179,0.133,0.184,0.182,0.18,0.096,0.085,0.007,0.119,0.003,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0.001,0.109,0.02,0.095,0.311,1.346,1.347,0.901,1.802,1.21,1.626,0.888,0.665,0.462,0.609,0.501,0.341,0.329
61029293722,A8395168,Generation,30/11/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.181,0.247,0.47,0.63,0.871,0.998,1.129,1.214,1.326,1.396,1.42,1.384,1.462,1.395,1.135,0.704,0.64,0.38,0.499,0.032,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,1/12/2015,No,0.362,0.167,0.2,0.148,0.176,0.2,0.197,0.219,0.228,0.204,0.16,0.235,0.097,0.071,0.038,0.033,0.005,0,0.001,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.091,0.042,0.29,0.444,0.5,0.687,0.515,0.928,0.443,0.364,0.28,0.21,0.223,0.166,0.183
61029293722,A8395168,Generation,1/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.063,0.129,0.509,0.629,0.732,1.015,1.144,1.191,1.356,0.948,1.049,1.108,1.484,1.303,1.121,0.347,0.459,0.535,0.291,0.107,0.054,0.007,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,2/12/2015,No,0.191,0.182,0.15,0.222,0.117,0.195,0.111,0.192,0.148,0.203,0.121,0.178,0.135,0.253,0.201,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.16,0.373,0.373,0.593,0.562,0.936,0.436,0.295,0.173,0.242
61029293722,A8395168,Generation,2/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.223,0.549,0.661,0.913,0.977,1.158,1.281,1.421,1.427,1.519,1.392,1.309,1.479,1.432,1.116,1.262,1.038,1.017,0.768,0.593,0.401,0.36,0.04,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,3/12/2015,No,0.186,0.237,0.171,0.278,0.15,0.233,0.151,0.238,0.223,0.3,0.227,0.31,0.227,0.375,0.445,0.237,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.513,0.13,0.357,0.42,0.675,0.536,0.983,0.427,0.314,0.524,0.154,0.229
61029293722,A8395168,Generation,3/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.102,0.307,0.51,1.158,1.19,1.368,1.371,1.463,1.267,1.464,1.345,1.098,1.207,1.035,1.058,0.681,0.683,0.59,0.283,0.059,0.003,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,4/12/2015,No,0.469,0.33,0.139,0.178,0.15,0.165,0.2,0.213,0.157,0.152,0.159,0.207,0.251,0.092,0.017,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.059,0.133,0.531,0.207,0.385,0.842,0.7,0.69,0.636,0.662,0.68,0.6,0.499,0.457,0.435,0.331
61029293722,A8395168,Generation,4/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0.344,0.502,0.562,0.926,0.994,1.199,1.2,1.345,1.351,1.537,1.476,1.55,1.346,0.968,0.76,0.521,0.502,0.189,0.195,0.033,0.054,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,5/12/2015,No,0.424,0.225,0.205,0.179,0.211,0.128,0.2,0.126,0.248,0.138,0.202,0.124,0.174,0.197,0.254,0.214,0.134,0.112,0.073,0.174,0.04,0,0.031,0,0,0.066,0.04,0.037,0.056,0,0,0,0.169,0.084,0.737,1.603,1.217,0.367,1.391,0.741,0.978,1.355,0.739,0.712,0.423,0.685,1.228,0.588
61029293722,A8395168,Generation,5/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.23,0.59,0.367,0.657,0.667,0.794,1.18,0.871,0.883,0.903,0.97,0.486,1.104,0.791,0.775,0.395,0.022,0.129,0.001,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,6/12/2015,No,0.414,0.381,0.305,0.3,0.188,0.14,0.182,0.187,0.193,0.136,0.18,0.137,0.203,0.055,0.005,0,0.039,0.114,0.133,0.122,0.442,0,0.264,0.16,0.844,0.003,0,0.002,0,0.443,0.001,0,0.104,0.241,0.338,0.084,0.218,0.784,1.27,0.483,0.469,0.425,0.659,1.242,0.853,0.911,0.495,0.262
61029293722,A8395168,Generation,6/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.037,0.054,0.02,0.013,0,0.001,0.007,0.16,0.048,0.005,0.002,0.573,0.839,0.701,0.596,0.192,0.766,0.572,0.473,0.27,0.094,0.03,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,7/12/2015,No,0.228,0.154,0.272,0.15,0.206,0.181,0.23,0.185,0.17,0.198,0.2,0.218,0.133,0.186,0.121,0.18,0,0,0.012,0.081,0.008,0.002,0,0,0,0,0,0,0,0.007,0.028,0.189,0.238,0.101,0.211,0.119,0.355,0.253,0.449,0.432,0.462,0.431,0.42,0.532,0.289,0.818,0.446,0.544
61029293722,A8395168,Generation,7/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.117,0.065,0.099,0.018,0.02,0.152,0.371,0.39,0.482,0.392,0.552,0.23,0.14,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,8/12/2015,No,0.179,0.242,0.143,0.191,0.159,0.229,0.266,0.404,0.224,0.219,0.387,0.191,0.563,0.718,0.499,0.746,0.09,0.055,0.098,0,0,0,0,0,0,0,0.002,0.054,0.088,0.116,0.154,0.232,0.086,0.1,0.063,0.159,0.208,0.332,0.389,0.312,0.241,0.369,0.452,0.339,0.423,0.311,0.426,0.305
61029293722,A8395168,Generation,8/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.025,0.021,0.513,0.616,0.46,0.52,0.86,1.251,0.993,0.794,1.057,0.52,0.172,0.5,0.25,0.487,0.411,0.267,0.054,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,9/12/2015,No,0.259,0.183,0.15,0.238,0.144,0.197,0.129,0.236,0.141,0.212,0.116,0.223,0.124,0.168,0.052,0.006,0,0,0.018,0,0.101,0,0,0,0,0,0,0.006,0.018,0.201,0,0.016,0.036,0,0,0,0,0.008,0.032,0.088,0.159,0.186,0.224,0.181,0.196,0.183,0.357,0.263
61029293722,A8395168,Generation,9/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.081,0.327,0.333,0.559,0.181,0.31,0.805,0.371,0.422,1.491,0.636,0.908,0.626,1.047,0.628,0.736,0.722,0.725,0.779,0.796,0.588,0.423,0.113,0.025,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,10/12/2015,No,0.229,0.118,0.23,0.155,0.18,0.14,0.167,0.196,0.163,0.157,0.15,0.171,0.159,0.118,0.14,0.067,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.024,0,0.075,0.165,0.029,0.46,0.035,0.324,0.399,0.756,0.84,0.662,0.467,0.459,0.477,0.322,0.345
61029293722,A8395168,Generation,10/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.022,0.168,0.323,0.876,0.988,1.106,0.88,1.028,1.043,1.176,1.154,1.187,1.314,1.312,1.199,0.393,0.816,0.521,0.424,0.348,0.255,0.044,0.034,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,11/12/2015,No,0.241,0.249,0.209,0.281,0.175,0.255,0.177,0.39,0.25,0.271,0.215,0.232,0.319,0.163,0.137,0.317,0.01,0,0,0,0.02,0.168,0.413,0.116,0.794,0.697,0.643,0.777,0.279,0.093,0.393,0.092,0.776,0.203,0.195,0.236,0.302,0.465,0.502,0.601,0.633,0.771,0.93,0.757,1.118,0.607,0.516,0.293
61029293722,A8395168,Generation,11/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.101,0.366,0.663,0.782,1.007,0.637,0.004,0.025,0.094,0.011,0.023,0.006,0.015,0.02,0.526,0.312,0.075,0,0.008,0.006,0.215,0.009,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,12/12/2015,No,0.2,0.149,0.193,0.174,0.176,0.134,0.177,0.128,0.267,0.167,0.196,0.126,0.152,0.144,0.097,0.013,0.051,0,0.014,0,0.038,0,0,0.472,0.543,0.113,0.149,0.582,0.063,0.113,0.142,0,0.322,0,0.018,0,0,0.002,0.18,0.109,0.252,0.182,0.396,0.316,0.256,0.157,0.293,0.233
61029293722,A8395168,Generation,12/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.176,0.091,0.264,0.418,0.319,0.114,0.159,0.354,0.169,0.099,0.555,0.517,0.079,0.309,0.656,0.562,0.639,0.182,0.469,0.448,0.471,0.225,0.115,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,13/12/2015,No,0.266,0.134,0.194,0.157,0.18,0.171,0.17,0.159,0.262,0.215,0.233,0.134,0.188,0.027,0.001,0,0,0.001,0.022,0.01,0,0.024,0,0,0,0.002,0.045,0.023,0,0,0,0.298,0.356,0.101,0.126,0.215,0.093,0.157,0.2,0.553,0.652,0.861,0.489,0.467,0.494,0.345,0.231,0.244
61029293722,A8395168,Generation,13/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.072,0.257,0.378,0.572,0.559,0.763,0.804,0.659,0.893,1.014,1.056,0.852,0.743,0.766,0.915,0.815,0.49,0.297,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,14/12/2015,No,0.2,0.202,0.238,0.254,0.146,0.203,0.105,0.199,0.132,0.221,0.104,0.195,0.076,0.29,0.244,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0.016,0.061,0.064,0.1,0.24,0.063,0.277,0.385,0.532,0.435,0.564,0.52,0.584,0.4,0.619,0.383
61029293722,A8395168,Generation,14/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.317,0.451,0.611,0.675,0.915,0.9,1.056,0.961,1.198,1.106,1.14,1.113,1.135,0.918,1.008,0.923,0.474,0.155,0.201,0.061,0,0.002,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,15/12/2015,No,0.241,0.205,0.251,0.155,0.242,0.16,0.282,0.148,0.276,0.275,0.295,0.211,0.216,0.203,0.154,0.016,0.025,0.003,0.001,0,0,0,0,0,0,0,0,0.019,0.001,0,0,0,0,0,0,0.122,0.88,0.858,0.643,0.772,0.889,1.015,0.831,0.715,0.589,1.07,0.344,0.195
61029293722,A8395168,Generation,15/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.022,0.064,0.278,0.785,0.771,0.934,1.043,0.764,0.831,0.491,0.909,0.781,0.875,0.966,1.01,0.863,0.513,0.295,0.233,0.004,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,16/12/2015,No,0.312,0.242,0.171,0.191,0.18,0.145,0.174,0.158,0.207,0.137,0.172,0.148,0.233,0.35,0.248,0.005,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0.086,0.22,0.197,1.047,0.795,0.809,1.116,1.413,1.236,1.341,0.889,0.764,0.853,0.817,0.705
61029293722,A8395168,Generation,16/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.107,0.393,0.631,0.83,0.787,0.95,0.923,1.083,1.057,1.04,0.978,0.543,0.635,0.652,0.669,0.515,0.493,0.257,0.144,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,17/12/2015,No,0.56,0.504,0.44,0.488,0.494,0.456,0.462,0.468,0.524,0.509,0.503,0.53,0.578,0.556,0.533,0.165,0.05,0,0,0,0,0,0,0,0,0,0,0.162,0.018,0.145,0.016,0.041,0.112,0.164,0.256,0.396,0.475,0.699,0.849,0.959,1.012,1.178,0.822,1.215,0.825,0.349,0.539,0.356
61029293722,A8395168,Generation,17/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.193,0.334,0.483,0.651,0.711,0.777,0.852,0.903,0.896,0.598,0.433,0.682,0.243,0.197,0.228,0.166,0.115,0.066,0.002,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,18/12/2015,No,0.363,0.387,0.22,0.172,0.196,0.204,0.134,0.243,0.189,0.622,0.382,0.334,0.101,0.139,0,0,0,0,0,0.147,0,0.133,0.012,0.144,0.11,0.349,0,0.116,0.004,0.03,0.001,0.28,0.124,0.166,0.316,0.522,1.556,1.25,0.945,0.864,0.941,1.218,1.19,1.419,1.113,0.748,0.764,1.012
61029293722,A8395168,Generation,18/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.139,0.191,0.449,0.47,0.707,0.152,0.464,0.302,0.456,0.134,0.306,0.012,0.426,0.305,0.46,0.503,0.328,0.182,0.161,0.109,0.045,0.019,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,19/12/2015,No,1.054,0.884,0.834,0.912,0.772,0.501,0.497,0.529,0.515,0.487,0.453,0.491,0.433,0.441,0.248,0.315,0.165,0.121,0.21,0.114,0.26,0.163,0.147,1.05,0.782,1.175,0.411,0.598,0.727,0.739,0.497,0.958,1.039,0.905,1.031,1.06,0.972,1.101,0.934,0.923,0.939,1.013,0.882,1.079,1.585,1.429,0.895,0.655
61029293722,A8395168,Generation,19/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.014,0.076,0.168,0.211,0.313,0.208,0.031,0.081,0.032,0.201,0.111,0.017,0.014,0.072,0,0.009,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,20/12/2015,No,0.601,0.436,0.329,0.359,0.232,0.204,0.247,0.465,0.328,0.338,0.475,0.843,0.871,0.693,0.366,0.319,1.002,0.116,0.664,0.084,0.045,0.116,0.339,0.7,1.208,1.191,1.413,0.582,1.114,1.148,0.751,0.827,0.82,0.962,0.745,0.768,0.827,0.681,0.615,0.972,0.813,1.011,0.647,0.468,0.481,0.276,0.242,0.211
61029293722,A8395168,Generation,20/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.055,0.15,0.3,0.207,0.097,0.013,0.01,0,0.017,0.105,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,21/12/2015,No,0.259,0.372,0.204,0.161,0.16,0.214,0.162,0.166,0.149,0.173,0.196,0.168,0.21,0.295,0.422,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0.043,0.12,0.223,0.269,0.488,0.436,0.385,0.37,0.349,0.393,0.275
61029293722,A8395168,Generation,21/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.232,0.207,0.825,1.154,1.05,0.893,1.524,1.696,1.571,1.522,1.542,1.477,1.376,1.248,1.246,1.07,0.935,0.748,0.73,0.405,0.275,0.039,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,22/12/2015,No,0.185,0.305,0.373,0.236,0.198,0.208,0.17,0.21,0.197,0.246,0.273,0.279,0.174,0.201,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.007,0,0.407,0.53,0.613,0.492,0.365,0.362,0.484,0.486,0.536,0.609,0.329,0.346
61029293722,A8395168,Generation,22/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.351,0.445,0.836,0.902,1.121,0.906,1.377,1.321,1.242,1.132,1.408,1.469,1.48,1.072,1.375,1.242,1.344,0.789,0.925,0.348,0.479,0.033,0.005,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,23/12/2015,No,0.193,0.198,0.182,0.182,0.14,0.189,0.407,0.207,0.128,0.237,0.169,0.285,0.162,0.155,0,0,0,0,0,0,0,0,0,0.002,0.065,0,0,0,0,0,0,0,0,0.11,0,0.045,0.088,0.118,0.687,0.776,1.572,1.188,0.461,0.564,0.787,0.827,0.658,0.261
61029293722,A8395168,Generation,23/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.181,0.303,0.586,0.711,0.985,1.052,1.216,1.223,1.398,1.375,1.212,1.465,1.518,1.583,1.47,1.167,1.05,1.096,1.009,0.403,0.446,0.253,0.331,0.231,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,24/12/2015,No,0.472,0.463,0.255,0.131,0.178,0.159,0.186,0.222,0.637,0.499,0.171,0.313,0.082,0.097,0,0,0,0,0,0,0,0,0.04,0.033,0.079,0.014,0.034,0.016,0.064,0.042,0,0,0,0,0,0,0,0,0,0.105,0.262,0.133,0.199,0.131,0.229,0.159,0.154,0.184
61029293722,A8395168,Generation,24/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.307,0.579,0.735,0.997,1.089,1.198,1.407,1.081,1.082,1.029,1.418,1.303,1.336,0.934,1.158,1.459,1.343,1.196,1.118,0.924,0.731,0.592,0.248,0.136,0.018,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,25/12/2015,No,0.178,0.216,0.108,0.201,0.182,0.191,0.179,0.206,0.283,0.273,0.247,0.163,0.239,0.105,0,0,0,0,0,0,0,0,0,0.028,0.069,0,0,0,0,0,0,0,0,0,0,0,0.002,0.154,0.432,0.465,0.632,0.587,0.617,0.652,0.588,0.625,0.581,0.673
61029293722,A8395168,Generation,25/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.114,0.316,0.553,0.691,1.017,1.118,1.353,1.315,1.161,1.119,1.108,1.217,1.163,1.296,1.18,1.144,0.978,0.941,0.837,0.61,0.511,0.237,0.105,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,26/12/2015,No,0.61,0.659,0.586,0.669,0.597,0.692,0.579,0.681,0.582,0.706,0.598,0.671,0.578,0.666,0.581,0.696,0.567,0.596,0.509,0.629,0.466,0.161,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.011,0.136,0.237,0.301,0.251,0.296,0.31,0.434,0.278
61029293722,A8395168,Generation,26/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,1.028,1.234,1.607,1.201,1.568,1.242,1.622,1.484,1.192,0.949,0.685,1.105,0.273,0.467,0.216,0.498,0.161,0.012,0.003,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,27/12/2015,No,0.337,0.19,0.241,0.214,0.255,0.179,0.254,0.265,0.302,0.224,0.218,0.216,0.189,0.157,0.068,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.082,0.133,0.342,0.276,0.393,0.24,0.285,0.287,0.26
61029293722,A8395168,Generation,27/12/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.269,0.323,0.221,1.222,1.369,1.534,0.355,1.248,1.714,1.79,1.779,1.873,1.773,1.89,1.655,1.784,1.586,1.503,1.261,1.162,0.917,0.769,0.353,0.187,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,28/12/2015,No,0.226,0.254,0.181,0.259,0.192,0.296,0.175,0.258,0.176,0.292,0.231,0.255,0.15,0.12,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.227,0.129,0.225,0.159,0.259,0.193,0.212,0.168,0.21
